sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap,l3,l5,l10,l20,season,streak,recent_avg,season_avg,h2h,hulk_prop_score,market_direction,price_pressure_score,coverage_grade,signal
MLB,oneil cruz,Oneil Cruz,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-650.0,,,,,,,,,,,,47.8,UNDER,62.5,LOW,PASS
MLB,oneil cruz,Oneil Cruz,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-190.0,138.0,,,,,,,,,,,,37.6,OVER,21.9,LOW,PASS
MLB,oneil cruz,Oneil Cruz,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-475.0,,,,,,,,,,,,47.8,UNDER,62.5,LOW,PASS
MLB,oneil cruz,Oneil Cruz,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,112.0,-152.0,,,,,,,,,,,,35.2,UNDER,12.2,LOW,PASS
MLB,oneil cruz,Oneil Cruz,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,210.0,-325.0,0.5,0.0,,,,,,,,,,42.3,UNDER,40.7,LOW,PASS
MLB,oneil cruz,Oneil Cruz,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,475.0,-850.0,,,,,,,,,,,,49.0,UNDER,67.5,LOW,PASS
MLB,oneil cruz,Oneil Cruz,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,138.0,-200.0,,,,,,,,,,,,37.8,UNDER,22.7,LOW,PASS
MLB,otto lopez,Otto Lopez,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-271.0,198.5,,,,,,,,,,,,43.6,OVER,37.1,LOW,PASS
MLB,otto lopez,Otto Lopez,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-133.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,otto lopez,Otto Lopez,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,714.5,-1457.0,,,,,,,,,,,,53.5,UNDER,76.8,LOW,PASS
MLB,otto lopez,Otto Lopez,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,150.0,-215.0,,,,,,,,,,,,38.7,UNDER,26.1,LOW,PASS
MLB,otto lopez,Otto Lopez,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,700.0,-1150.0,,,,,,,,,,,,51.2,UNDER,76.1,LOW,PASS
MLB,otto lopez,Otto Lopez,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,133.0,-186.0,,,,,,,,,,,,37.3,UNDER,20.5,LOW,PASS
MLB,owen caissie,Owen Caissie,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-141.0,104.0,,,,,,,,,,,,34.3,OVER,8.8,LOW,PASS
MLB,owen caissie,Owen Caissie,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,473.5,-874.0,,,,,,,,,,,,51.2,UNDER,67.5,LOW,PASS
MLB,owen caissie,Owen Caissie,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,150.0,-210.0,,,,,,,,,,,,38.6,UNDER,25.7,LOW,PASS
MLB,owen caissie,Owen Caissie,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,185.0,-275.0,,,,,,,,,,,,41.0,UNDER,35.3,LOW,PASS
MLB,patrick bailey,Patrick Bailey,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-130.0,100.0,,,,,,,,,,,,33.7,OVER,6.1,LOW,PASS
MLB,patrick bailey,Patrick Bailey,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,275.0,-425.0,,,,,,,,,,,,44.8,UNDER,50.4,LOW,PASS
MLB,patrick bailey,Patrick Bailey,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,190.0,-275.0,,,,,,,,,,,,41.2,UNDER,36.0,LOW,PASS
MLB,patrick bailey,Patrick Bailey,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-125.0,-105.0,,,,,,,,,,,,33.2,OVER,4.1,LOW,PASS
MLB,pedro ramirez,Pedro Ramirez,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,292.0,-257.0,,,,,,,,,,,,44.1,UNDER,47.7,LOW,PASS
MLB,pete alonso,Pete Alonso,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-700.0,,,,,,,,,,,,48.5,UNDER,65.6,LOW,PASS
MLB,pete alonso,Pete Alonso,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-214.0,170.5,,,,,,,,,,,,41.7,OVER,29.7,LOW,PASS
MLB,pete alonso,Pete Alonso,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-115.0,115.0,1.5,0.0,,,,,,,,,,33.9,OVER,7.0,LOW,PASS
MLB,pete alonso,Pete Alonso,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,305.0,-450.0,,,,,,,,,,,,49.8,UNDER,53.6,USABLE,WATCH
MLB,pete alonso,Pete Alonso,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.0,0.5,1.5,2,100.0,0.5,381.0,-507.0,,,,,,,,,,,,49.3,UNDER,60.1,LOW,PASS
MLB,pete alonso,Pete Alonso,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,104.5,-140.0,,,,,,,,,,,,36.5,UNDER,8.8,LOW,PASS
MLB,pete alonso,Pete Alonso,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,120.0,-167.0,,,,,,,,,,,,36.1,UNDER,15.8,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,,,,,,,,,,,47.7,UNDER,62.2,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-195.0,140.0,,,,,,,,,,,,37.8,OVER,22.7,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-111.0,-100.0,1.5,0.0,,,,,,,,,,32.8,OVER,2.5,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,292.0,-419.0,,,,,,,,,,,,49.4,UNDER,52.0,USABLE,WATCH
MLB,pete crow armstrong,Pete Crow-Armstrong,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,138.0,-190.0,,,,,,,,,,,,37.6,UNDER,21.9,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-110.5,-115.0,0.5,0.0,,,,,,,,,,34.5,UNDER,0.9,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,510.0,-750.0,,,,,,,,,,,,51.5,UNDER,68.7,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,118.5,-145.0,,,,,,,,,,,,37.5,UNDER,12.8,LOW,PASS
MLB,pete crow armstrong,Pete Crow-Armstrong,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,2000.0,-20000.0,,,,,,,,,,,,54.9,UNDER,90.9,LOW,PASS
MLB,quinn mathews,Quinn Mathews,earned_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-113.0,-117.0,,,,,,,,,,,,32.3,UNDER,0.8,LOW,PASS
MLB,quinn mathews,Quinn Mathews,hits_allowed,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,5.5,5.5,5.5,1,100.0,0.0,118.0,-157.0,,,,,,,,,,,,35.7,UNDER,14.2,LOW,PASS
MLB,quinn mathews,Quinn Mathews,pitcher_strikeouts,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,4.5,4.5,4.5,2,100.0,0.0,-129.0,-106.5,4.5,0.0,,,,,,,,,,35.4,OVER,4.4,LOW,PASS
MLB,rafael devers,Rafael Devers,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-550.0,,,,,,,,,,,,46.7,UNDER,58.4,LOW,PASS
MLB,rafael devers,Rafael Devers,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-250.0,175.0,,,,,,,,,,,,40.3,OVER,32.5,LOW,PASS
MLB,rafael devers,Rafael Devers,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,325.0,-500.0,,,,,,,,,,,,46.1,UNDER,56.0,LOW,PASS
MLB,rafael devers,Rafael Devers,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,143.0,-200.0,,,,,,,,,,,,38.1,UNDER,23.7,LOW,PASS
MLB,rafael devers,Rafael Devers,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-120.0,-525.0,0.5,0.0,,,,,,,,,,37.5,UNDER,21.3,LOW,PASS
MLB,rafael devers,Rafael Devers,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,115.0,-159.0,,,,,,,,,,,,35.6,UNDER,13.8,LOW,PASS
MLB,rafael flores,Rafael Flores,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,475.0,-750.0,,,,,,,,,,,,48.9,UNDER,67.1,LOW,PASS
MLB,rafael flores,Rafael Flores,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,107.0,,,,,,,,,,,,34.8,OVER,10.5,LOW,PASS
MLB,rafael flores,Rafael Flores,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,750.0,-1400.0,,,,,,,,,,,,51.5,UNDER,77.6,LOW,PASS
MLB,rafael flores,Rafael Flores,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,165.0,-235.0,,,,,,,,,,,,39.7,UNDER,30.0,LOW,PASS
MLB,rafael flores,Rafael Flores,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,325.0,-185.0,,,,,,,,,,,,43.8,UNDER,46.8,LOW,PASS
MLB,rafael flores,Rafael Flores,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1600.0,-15000.0,,,,,,,,,,,,54.3,UNDER,88.8,LOW,PASS
MLB,rafael flores,Rafael Flores,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,106.0,,,,,,,,,,,,34.7,OVER,10.3,LOW,PASS
MLB,randy arozarena,Randy Arozarena,home_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-792.0,,,,,,,,,,,,48.6,UNDER,66.0,LOW,PASS
MLB,roman anthony,Roman Anthony,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-525.0,,,,,,,,,,,,46.7,UNDER,58.2,LOW,PASS
MLB,roman anthony,Roman Anthony,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-236.5,182.5,,,,,,,,,,,,42.5,OVER,33.0,LOW,PASS
MLB,roman anthony,Roman Anthony,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-130.0,127.0,,,,,,,,,,,,35.2,OVER,12.4,LOW,PASS
MLB,roman anthony,Roman Anthony,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,471.0,-750.0,,,,,,,,,,,,53.1,UNDER,66.9,USABLE,WATCH
MLB,roman anthony,Roman Anthony,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,173.5,-202.0,,,,,,,,,,,,41.6,UNDER,29.3,LOW,PASS
MLB,roman anthony,Roman Anthony,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-121.0,-110.0,0.5,0.0,,,,,,,,,,34.8,OVER,2.2,LOW,PASS
MLB,roman anthony,Roman Anthony,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1238.0,-6000.0,,,,,,,,,,,,55.8,UNDER,85.9,LOW,PASS
MLB,roman anthony,Roman Anthony,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,122.5,-155.0,,,,,,,,,,,,38.0,UNDER,15.0,LOW,PASS
MLB,sal frelick,Sal Frelick,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-700.0,,,,,,,,,,,,48.5,UNDER,65.6,LOW,PASS
MLB,sal frelick,Sal Frelick,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-197.0,140.0,,,,,,,,,,,,40.0,OVER,22.8,LOW,PASS
MLB,sal frelick,Sal Frelick,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,117.0,-138.0,,,,,,,,,,,,35.0,UNDER,11.4,LOW,PASS
MLB,sal frelick,Sal Frelick,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1200.0,-3000.0,,,,,,,,,,,,53.5,UNDER,85.3,LOW,PASS
MLB,sal frelick,Sal Frelick,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,185.0,-265.0,,,,,,,,,,,,40.9,UNDER,34.8,LOW,PASS
MLB,sal frelick,Sal Frelick,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,170.0,-240.0,,,,,,,,,,,,39.9,UNDER,31.2,LOW,PASS
MLB,sal frelick,Sal Frelick,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,634.5,-1100.0,,,,,,,,,,,,52.8,UNDER,74.1,LOW,PASS
MLB,sal frelick,Sal Frelick,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-200.0,140.0,,,,,,,,,,,,37.9,OVER,23.1,LOW,PASS
MLB,salvador perez,Salvador Perez,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-230.0,163.0,,,,,,,,,,,,39.5,OVER,29.4,LOW,PASS
MLB,salvador perez,Salvador Perez,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,464.0,-830.0,,,,,,,,,,,,48.9,UNDER,66.9,LOW,PASS
MLB,salvador perez,Salvador Perez,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,133.0,-177.0,,,,,,,,,,,,37.1,UNDER,19.6,LOW,PASS
MLB,salvador perez,Salvador Perez,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,138.0,-190.0,,,,,,,,,,,,37.6,UNDER,21.9,LOW,PASS
MLB,sam antonacci,Sam Antonacci,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,,,,,,,,,,,47.7,UNDER,62.2,LOW,PASS
MLB,sam antonacci,Sam Antonacci,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-200.0,150.0,,,,,,,,,,,,44.8,OVER,25.0,USABLE,WATCH
MLB,sam antonacci,Sam Antonacci,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,2,100.0,0.0,-7.5,-141.0,,,,,,,,,,,,54.0,UNDER,78.7,LOW,PASS
MLB,sam antonacci,Sam Antonacci,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1500.0,-2500.0,,,,,,,,,,,,56.2,UNDER,87.8,LOW,PASS
MLB,sam antonacci,Sam Antonacci,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,260.0,-400.0,,,,,,,,,,,,48.5,UNDER,48.5,USABLE,WATCH
MLB,sam antonacci,Sam Antonacci,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,105.0,-203.0,,,,,,,,,,,,40.4,UNDER,15.7,USABLE,WATCH
MLB,sam antonacci,Sam Antonacci,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-132.0,-117.0,0.5,0.0,,,,,,,,,,32.8,OVER,2.7,LOW,PASS
MLB,sam antonacci,Sam Antonacci,stolen_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,440.0,-800.0,,,,,,,,,,,,52.8,UNDER,65.5,USABLE,WATCH
MLB,sam antonacci,Sam Antonacci,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,1.5,3,66.7,0.471,-174.0,-45.0,,,,,,,,,,,,38.4,OVER,34.3,USABLE,WATCH
MLB,sam antonacci,Sam Antonacci,triples,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1700.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,sandy alcantara,Sandy Alcantara,earned_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-148.0,111.0,,,,,,,,,,,,35.0,OVER,11.5,LOW,PASS
MLB,sandy alcantara,Sandy Alcantara,hits_allowed,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,6.5,6.5,6.5,1,100.0,0.0,108.0,-143.0,,,,,,,,,,,,34.7,UNDER,10.1,LOW,PASS
MLB,sandy alcantara,Sandy Alcantara,pitcher_strikeouts,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,4.5,3.5,4.5,3,66.7,0.471,108.0,-155.0,3.5,-1.0,,,,,,,,,,62.7,UNDER,11.7,USABLE,WATCH
MLB,sandy alcantara mia,Sandy Alcantara (MIA),earned_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,3.5,3.5,3.5,1,100.0,0.0,125.0,-165.0,,,,,,,,,,,,36.3,UNDER,16.7,LOW,PASS
MLB,sean keys,Sean Keys,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,525.0,-850.0,,,,,,,,,,,,49.6,UNDER,69.7,LOW,PASS
MLB,sean keys,Sean Keys,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,512.5,-1000.0,,,,,,,,,,,,56.0,UNDER,69.6,USABLE,WATCH
MLB,sean keys,Sean Keys,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,220.0,-325.0,,,,,,,,,,,,42.6,UNDER,42.0,LOW,PASS
MLB,sean keys,Sean Keys,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,260.0,-405.0,,,,,,,,,,,,46.4,UNDER,48.5,LOW,PASS
MLB,sean keys,Sean Keys,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,180.0,-250.0,,,,,,,,,,,,40.5,UNDER,33.3,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,,,,,,,,,,,47.7,UNDER,62.2,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-162.0,126.5,,,,,,,,,,,,38.5,OVER,16.7,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,113.0,-127.0,,,,,,,,,,,,34.3,UNDER,8.7,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,430.0,-650.0,,,,,,,,,,,,52.5,UNDER,64.2,USABLE,WATCH
MLB,seiya suzuki,Seiya Suzuki,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,204.0,-264.5,,,,,,,,,,,,43.7,UNDER,37.6,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,120.0,-155.0,,,,,,,,,,,,35.8,UNDER,14.4,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1600.0,-10000.0,,,,,,,,,,,,54.3,UNDER,88.8,LOW,PASS
MLB,seiya suzuki,Seiya Suzuki,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,160.0,-250.0,,,,,,,,,,,,41.8,UNDER,30.0,LOW,PASS
MLB,shane mcclanahan,Shane McClanahan,earned_runs,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-139.0,105.0,,,,,,,,,,,,34.3,OVER,8.8,LOW,PASS
MLB,shane mcclanahan,Shane McClanahan,hits_allowed,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,4.5,4.5,4.5,1,100.0,0.0,120.0,-160.0,,,,,,,,,,,,35.9,UNDER,15.0,LOW,PASS
MLB,shane mcclanahan,Shane McClanahan,pitcher_strikeouts,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,4.5,4.5,4.5,2,100.0,0.0,-144.0,4.5,4.5,0.0,,,,,,,,,,40.2,UNDER,23.7,LOW,PASS
MLB,shay whitcomb,Shay Whitcomb,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-700.0,,,,,,,,,,,,48.5,UNDER,65.6,LOW,PASS
MLB,shay whitcomb,Shay Whitcomb,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-177.0,133.0,,,,,,,,,,,,37.1,OVER,19.6,LOW,PASS
MLB,shay whitcomb,Shay Whitcomb,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,850.0,-1600.0,,,,,,,,,,,,52.1,UNDER,79.9,LOW,PASS
