overall_rank,position_rank,tier,full_name,position,team,depth_rank,status,rookie_2026,headshot_url,headshot,hulk_score,overall_score,adp,value_vs_adp,pass_yards,pass_td,rush_yards,rush_td,targets,receptions,rec_yards,rec_td,air_yard_share
465,97,5,Tyler Badie,RB,DEN,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghhul5piv9vzeih6atsj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghhul5piv9vzeih6atsj",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,182,5,Ben Skowronek,WR,PIT,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,98,5,Jabari Small,RB,DET,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jevnypgyk9xm7tcfldvi","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jevnypgyk9xm7tcfldvi",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,99,5,Jacob Saylors,RB,DET,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wunm6abfmikwaewmwkp7","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wunm6abfmikwaewmwkp7",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,146,5,Tay Martin,WR,DET,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttdp5v9tl0zqmb0dmmuv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttdp5v9tl0zqmb0dmmuv",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,147,5,Bo Melton,WR,GB,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d7hxvsyeufobjykcxhls","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d7hxvsyeufobjykcxhls",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,170,5,Kevin Coleman Jr.,WR,MIA,5.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqqd4zjnxephjb4qziww","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqqd4zjnxephjb4qziww",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,168,5,A.J. Henning,WR,MIA,8.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijwatff81qf3jmikcryt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijwatff81qf3jmikcryt",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,104,5,Kene Nwangwu,RB,NYJ,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlnqgz517fsohrndgjrb","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlnqgz517fsohrndgjrb",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,167,5,Malik Benson,WR,LV,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tndlq4zmq6r9nsvmzih6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tndlq4zmq6r9nsvmzih6",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,177,5,Barion Brown,WR,NO,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,171,5,Ryan Miller,WR,MIA,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cyn2sjaozsadlvgarg6p","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cyn2sjaozsadlvgarg6p",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,148,5,J. Michael Sturdivant,WR,GB,6.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpcewjixipg3iuu2ucyq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpcewjixipg3iuu2ucyq",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,166,5,Dont'e Thornton Jr.,WR,LV,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,172,5,Dillon Bell,WR,MIN,6.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9v5ex8bfoum15d8v2gf","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9v5ex8bfoum15d8v2gf",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,173,5,Dontae Fleming,WR,MIN,7.0,W04,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z31bqmrgzn9t5wsqtqoy","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z31bqmrgzn9t5wsqtqoy",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,149,5,Skyy Moore,WR,GB,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id9k0aylvgyq8lulabe3","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id9k0aylvgyq8lulabe3",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,114,5,Bryson Nesbit,TE,MIN,5.0,W04,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv1e25hi4dhzfzni0gui","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv1e25hi4dhzfzni0gui",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,99,5,Josh Cuevas,TE,BAL,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/maktufaiogxfm5ewjsi9","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/maktufaiogxfm5ewjsi9",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,125,5,David Martin-Robinson,TE,TEN,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imh2h5q6jmoqno5xlpwm","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imh2h5q6jmoqno5xlpwm",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,100,5,Keleki Latu,TE,BUF,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vebjjfyrrrbwaqjlyvun","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vebjjfyrrrbwaqjlyvun",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,112,5,Max Klare,TE,LA,4.0,ACT,True,,,3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,115,5,Gavin Bartholomew,TE,MIN,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vezjblfvo9gduiyonlum","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vezjblfvo9gduiyonlum",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,116,5,Tanner Arkin,TE,NE,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vgc4lne9seywphzadlav","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vgc4lne9seywphzadlav",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,126,5,Colson Yankoff,TE,WAS,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgsxdjqy6l2zuqaftbd6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgsxdjqy6l2zuqaftbd6",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,113,5,Ben Sims,TE,MIA,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rigksrncrdjmbhvfuclp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rigksrncrdjmbhvfuclp",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,127,5,Quentin Moore,TE,WAS,5.0,W04,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uavxcxg6tgw0pchu2osh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uavxcxg6tgw0pchu2osh",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,102,5,Hayden Large,TE,CHI,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbhffvvzh3nnzpno5hhw","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbhffvvzh3nnzpno5hhw",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,101,5,Feleipe Franks,TE,CAR,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbn1wxlh6los4y2am3ro","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbn1wxlh6los4y2am3ro",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,104,5,DJ Rogers,TE,DAL,5.0,W04,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzblmzyldhnpb4kvraci","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzblmzyldhnpb4kvraci",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,108,5,Thomas Yassmin,TE,GB,6.0,W04,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dojmdkrk14lr14g8wr3o","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dojmdkrk14lr14g8wr3o",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,122,5,Nick Kallerup,TE,SEA,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eetx8ba2ztsmk9wabbzp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eetx8ba2ztsmk9wabbzp",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,120,5,Jelani Woods,TE,NYJ,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnezem4laynlarqnpyc5","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnezem4laynlarqnpyc5",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,106,5,Mark Redman,TE,GB,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m20wrukxvkgbvs70qpai","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m20wrukxvkgbvs70qpai",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,123,5,Brayden Willis,TE,SF,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdifjifrgrvunhiigdub","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdifjifrgrvunhiigdub",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,111,5,Jake Briningstool,TE,KC,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7n84oth87v1glz5a5sz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7n84oth87v1glz5a5sz",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,119,5,Chase Curtis,TE,NYJ,5.0,W04,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ewonqlb329xgpuskooap","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ewonqlb329xgpuskooap",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,103,5,Jack Endries,TE,CIN,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,121,5,E.J. Jenkins,TE,PHI,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,109,5,Marlin Klein,TE,HOU,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ek2nzhrwqxl6psbm2iic","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ek2nzhrwqxl6psbm2iic",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,118,5,Thomas Fidone II,TE,NYG,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbaqpkcxcfwh9dhzescy","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbaqpkcxcfwh9dhzescy",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,124,5,Bauer Sharp,TE,TB,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqj8rk6okp7eobbv5hps","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqj8rk6okp7eobbv5hps",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,110,5,Quintin Morris,TE,JAX,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/auqtvapzdtpdxg6myw6b","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/auqtvapzdtpdxg6myw6b",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,105,5,Dallen Bentley,TE,DEN,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaiszquqlgric9cfbwjf","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaiszquqlgric9cfbwjf",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,117,5,Treyton Welch,TE,NO,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rutsetwerjfsym9ohqrs","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rutsetwerjfsym9ohqrs",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,107,5,McCallan Castles,TE,GB,7.0,W04,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r3amk2t7xokcd4rsohns","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r3amk2t7xokcd4rsohns",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,88,5,Cole Payton,QB,PHI,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qt8hajjwkvpynr8nwepz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qt8hajjwkvpynr8nwepz",3.0,2.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,89,5,Drew Allar,QB,PIT,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz",3.0,2.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,87,5,Jack Strand,QB,ATL,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oadw9h9otuauaiv1vxvz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oadw9h9otuauaiv1vxvz",3.0,2.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,106,5,Michael Burton,RB,CLE,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibyeabk3yu68mgipxklr","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibyeabk3yu68mgipxklr",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,110,5,Mike Washington Jr.,RB,LV,,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ocdjq5ohmtgdghqdh5m4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ocdjq5ohmtgdghqdh5m4",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,117,5,Brock Lampe,RB,SEA,,W04,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjprz2xsfvwi0zqrpyh1","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjprz2xsfvwi0zqrpyh1",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,116,5,Brady Russell,RB,SEA,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfz3osmr3fgeoyu5us80","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfz3osmr3fgeoyu5us80",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,107,5,Hunter Luepke,RB,DAL,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m28qafff4o5vb3aaumiv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m28qafff4o5vb3aaumiv",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,129,5,Connor Hulstein,TE,NYJ,,W04,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,109,5,Connor Heyward,RB,LV,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbbhxtutzvbj0ejljyyp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbbhxtutzvbj0ejljyyp",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,112,5,Max Bredeson,RB,MIN,,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fl3inwpzgb7fgzpaezw1","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fl3inwpzgb7fgzpaezw1",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,115,5,Andrew Beck,RB,NYJ,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zv8xb3nfxamq7sqa1xqt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zv8xb3nfxamq7sqa1xqt",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,114,5,Patrick Ricard,RB,NYG,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nm7ezh46zd5bdxaxz6a9","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nm7ezh46zd5bdxaxz6a9",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,118,5,Kyle Juszczyk,RB,SF,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsejiiddtouukwyyqr9q","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsejiiddtouukwyyqr9q",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,108,5,Alec Ingold,RB,LAC,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/saqgxmq3xrr68byket0r","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/saqgxmq3xrr68byket0r",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,113,5,Reggie Gilliam,RB,NE,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjntivnnkczvlclkiwwm","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjntivnnkczvlclkiwwm",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,128,5,Chris Manhertz,TE,NYG,,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bw0kytk1nwrdln9t3wzg","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bw0kytk1nwrdln9t3wzg",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,111,5,DJ Herman,RB,MIA,,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snacspvu9hic30y1vd8m","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snacspvu9hic30y1vd8m",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,90,5,Max Brosmer,QB,MIN,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fpveluufmy7buwrhpiny","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fpveluufmy7buwrhpiny",-0.8166666666666664,-0.7186666666666665,,,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
