game_id,season,week,gameday,game_type,away_team,home_team,away_score,home_score,result,total,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,total_line,roof,surface,temp,wind,stadium,referee,home_ats_margin,home_ats_result,ou_margin,ou_result,home_pre5_off_epa_per_play,home_preseason_off_epa_per_play,home_pre5_def_epa_per_play,home_preseason_def_epa_per_play,home_pre5_off_success_rate,home_preseason_off_success_rate,home_pre5_def_success_rate,home_preseason_def_success_rate,home_pre5_off_explosive_rate,home_preseason_off_explosive_rate,home_pre5_def_explosive_rate,home_preseason_def_explosive_rate,home_pre5_pass_rate,home_preseason_pass_rate,home_pre5_sack_rate,home_preseason_sack_rate,home_pre5_turnover_rate,home_preseason_turnover_rate,home_pre5_plays_per_game,home_preseason_plays_per_game,away_pre5_off_epa_per_play,away_preseason_off_epa_per_play,away_pre5_def_epa_per_play,away_preseason_def_epa_per_play,away_pre5_off_success_rate,away_preseason_off_success_rate,away_pre5_def_success_rate,away_preseason_def_success_rate,away_pre5_off_explosive_rate,away_preseason_off_explosive_rate,away_pre5_def_explosive_rate,away_preseason_def_explosive_rate,away_pre5_pass_rate,away_preseason_pass_rate,away_pre5_sack_rate,away_preseason_sack_rate,away_pre5_turnover_rate,away_preseason_turnover_rate,away_pre5_plays_per_game,away_preseason_plays_per_game
2024_09_LA_SEA,2024,9,2024-11-03,REG,LA,SEA,26.0,20.0,-6.0,46.0,10,7,-125.0,105.0,-1.5,48.5,outdoors,fieldturf,52.0,4.0,Lumen Field,Clay Martin,-4.5,NO_COVER,-2.5,UNDER,0.0014782099419413052,-0.006308494002311,0.17934907897079214,0.028082337981388657,0.4568489824351893,0.45525235856658536,0.5175477277669058,0.45401828509029507,0.06643618450515001,0.06907761412976052,0.11489329202000435,0.09644258210616057,0.7501362392396875,0.7075574277506111,0.040735333631885355,0.04092892649905548,0.017087525501318607,0.016665086502840258,67.0,66.125,0.029864298409398853,-0.005448316513977159,0.02830243203733293,0.08218875361630483,0.4893435175846433,0.48231496677291374,0.4391126493104115,0.4641735019025826,0.07993855877939476,0.0772454907032307,0.07067034785352318,0.09050436811764322,0.5669911889874643,0.5899753914013024,0.0316353841233918,0.03999597034454726,0.01850963317112041,0.01779992112955487,63.6,64.0
2024_09_IND_MIN,2024,9,2024-11-03,REG,IND,MIN,13.0,21.0,8.0,34.0,7,10,240.0,-298.0,6.5,47.0,dome,sportturf,,,U.S. Bank Stadium,Shawn Smith,1.5,COVER,-13.0,UNDER,0.016622295799601682,0.029217228372282276,-0.06235066176416939,-0.1059175123252915,0.43462953968561696,0.4466152485460601,0.396550087339561,0.39957659299764564,0.08731680731412308,0.097538771486434,0.07731717886516648,0.07563471959756789,0.6055394454337704,0.5934369832774674,0.05612889758718256,0.053942054143350134,0.015177479479222138,0.02173430295823679,61.2,58.714285714285715,0.02442459513149261,-0.018599482142703676,-0.014173589557334786,-0.010010160436413684,0.38049029657334443,0.38808754837530235,0.4270151999393841,0.41777826911431115,0.1200480562364084,0.12319088896898642,0.10377481102033906,0.09650780496884426,0.6025426448565805,0.5866425168623115,0.033877081310461396,0.03135994921335894,0.01548599500959651,0.023991687609032884,65.4,60.0
2024_09_TB_KC,2024,9,2024-11-04,REG,TB,KC,24.0,30.0,6.0,54.0,8,8,330.0,-425.0,9.0,45.5,outdoors,grass,63.0,6.0,GEHA Field at Arrowhead Stadium,John Hussey,-3.0,NO_COVER,8.5,OVER,0.058115220184712005,0.05826517521284718,-0.12047115432960513,-0.07664590456352391,0.5292978827384998,0.505998591340272,0.3990069155163495,0.4336656539402496,0.05272335488751967,0.060425452537322254,0.05800893027308122,0.05527423590934372,0.5833123824492442,0.586919170130136,0.023931292542126708,0.026880220362352582,0.020889227639633696,0.02420970126861665,69.4,66.42857142857143,0.14718856342530173,0.08494497886842445,0.0685369129548328,0.06443181306012254,0.5054455940420853,0.4884163313811565,0.4559887158800097,0.46822855510091227,0.11198205628030189,0.09669773578680667,0.09119836343504051,0.07770057997022213,0.6545783975608537,0.6472623560869496,0.019148298095666517,0.04266561617106841,0.025012495626530712,0.022678349146947503,71.4,65.25
2024_10_CIN_BAL,2024,10,2024-11-07,REG,CIN,BAL,34.0,35.0,1.0,69.0,4,4,220.0,-270.0,6.0,53.0,outdoors,grass,69.0,6.0,M&T Bank Stadium,Clete Blakeman,-5.0,NO_COVER,16.0,OVER,0.2759953155224369,0.21904524108598533,0.09410611531225165,0.05277015399330283,0.5172096265316605,0.5024589425937509,0.43689417043248424,0.4200444486809516,0.1322400763078729,0.1253508973691968,0.08310342348653392,0.08357404845136612,0.5480886345293126,0.5295041856875553,0.028100007337295473,0.02247665867573688,0.009017536136180204,0.010111617355893299,64.8,65.0,0.03332930678655997,0.0709548791911879,0.035425258990346105,0.0704326266975907,0.4263158545561991,0.4545393494291903,0.44660871110136674,0.4680227742072186,0.07593498083211467,0.07948938807755136,0.07574065746306044,0.07036533853534382,0.639879744867864,0.6514287314986223,0.042731877611029145,0.03906844244255994,0.01674108852241648,0.014873739875962851,59.4,60.111111111111114
2024_10_NYG_CAR,2024,10,2024-11-10,REG,NYG,CAR,17.0,20.0,3.0,37.0,7,7,-298.0,240.0,-6.5,40.5,outdoors,,,,Allianz Arena,Shawn Hochuli,9.5,COVER,-3.5,UNDER,-0.18368151042993533,-0.18477497229913287,0.1790682063278212,0.14425492555130226,0.3984912042256139,0.3902690799190815,0.48272119980549666,0.4811767419895354,0.07449507363957561,0.07160765681976243,0.08421439006419036,0.08548825102566081,0.6431318946386646,0.6443500960111076,0.033456313088384614,0.03383584667287323,0.0361270886405161,0.029622438716527415,56.0,58.77777777777778,-0.07102684096510406,-0.06813046120949619,0.07978422839894743,0.055590784157598806,0.42469121521753095,0.4092839764015619,0.46326662217885095,0.4562373222996717,0.07832048068890175,0.07364885603722379,0.11047269878294048,0.1077528568141022,0.6233606452027505,0.6327019959168813,0.05916971916971917,0.04771904977494676,0.014121200436989912,0.016296203233421167,68.0,66.77777777777777
2024_10_NE_CHI,2024,10,2024-11-10,REG,NE,CHI,19.0,3.0,-16.0,22.0,7,7,260.0,-325.0,6.5,37.5,outdoors,grass,60.0,6.0,Soldier Field,Land Clark,-22.5,NO_COVER,-15.5,UNDER,0.054557204761595826,-0.041565237571734824,-0.04942715761803984,-0.11184402527708108,0.4353343807135047,0.4116862708066503,0.4224534057776051,0.3963939956849283,0.08272675997199805,0.06411876632962439,0.08989856524468628,0.10102148477344394,0.6030698229158713,0.6350639636194293,0.04864770420666021,0.05315242228688215,0.006349206349206349,0.011753165685749955,65.6,67.625,-0.08184003884709981,-0.12294164433374788,0.11218621030326559,0.09161998446969018,0.3990200181905662,0.39867045863837264,0.4529372971912918,0.4580823312281552,0.06099196305249786,0.05882217066450411,0.10878359763525339,0.09510853708023562,0.7005316298954787,0.6487069003544472,0.043302394940912224,0.05615427211130223,0.02094474153297683,0.01898105298840593,64.0,62.77777777777778
2024_10_BUF_IND,2024,10,2024-11-10,REG,BUF,IND,30.0,20.0,-10.0,50.0,7,7,-230.0,190.0,-4.5,46.5,closed,fieldturf,,,Lucas Oil Stadium,Scott Novak,-5.5,NO_COVER,3.5,OVER,-0.07004112591588954,-0.052811189828873714,-0.021780930998660263,-0.01463187320001694,0.36603456362704545,0.3847989947822394,0.43136302602634063,0.4269140169904988,0.1074500881667422,0.11788875665167765,0.10812263710729557,0.10430323404638008,0.626925808862386,0.5948352770432286,0.03904398987359638,0.03416481858797524,0.023033164820917267,0.025518816658762985,63.0,59.22222222222222,0.18586974971583692,0.1797279366419663,0.006850218927285134,-0.01489987570727509,0.4785150264063357,0.47237771696893394,0.44228011204481793,0.4333837977988329,0.11348690833083377,0.10100451951479823,0.08139962651727359,0.08510752663363892,0.6128171312182091,0.592969431252516,0.01888554741912029,0.01984539200622816,0.005816649104320337,0.0069665627478490266,63.8,60.333333333333336
2024_10_MIN_JAX,2024,10,2024-11-10,REG,MIN,JAX,12.0,7.0,-5.0,19.0,7,7,-345.0,280.0,-7.0,42.5,outdoors,grass,79.0,7.0,TIAA Bank Stadium,Adrian Hill,2.0,COVER,-23.5,UNDER,0.07476489743549641,0.0038250397638407213,0.1582296189920983,0.14648264228396668,0.4360788219041048,0.426455049341267,0.4413648169742982,0.43912224288024887,0.11044605979361728,0.11310132902737315,0.12309776713035021,0.10792723158383094,0.6065650302789087,0.6200821307013716,0.024170695839505974,0.0370244730902575,0.028018642444288134,0.02079223898158329,58.0,58.888888888888886,-0.013006382358940582,0.019114377912141614,-0.0828503336039353,-0.13349092969940932,0.44108115258884284,0.4532883424778026,0.4076421399410476,0.3944408396276569,0.1077469148410048,0.1061797583839631,0.08635091242720191,0.07561434191202285,0.6093028862939854,0.5921740270344507,0.05433678289184206,0.05414374181987581,0.02351081281255547,0.024225848421790524,63.2,60.375
2024_10_DEN_KC,2024,10,2024-11-10,REG,DEN,KC,14.0,16.0,2.0,30.0,7,6,300.0,-380.0,7.5,42.5,outdoors,grass,57.0,12.0,GEHA Field at Arrowhead Stadium,Brad Allen,-5.5,NO_COVER,-12.5,UNDER,0.06528380386553786,0.06875414536433869,-0.0804427489427973,-0.046419786141219846,0.5074586118188644,0.5030428850697969,0.39597661248604643,0.4317301744704457,0.0616711593614219,0.060225212146627564,0.04497862724277818,0.05063768369340303,0.5850025232943146,0.588554273863869,0.03334305724800906,0.02940254575823498,0.02042526740765358,0.022654076845333684,72.2,68.75,-0.0133875811523127,-0.08675860357479806,-0.04824886034517032,-0.106884916076346,0.43498505653805875,0.4096933136576745,0.4251087958324985,0.40708910655914604,0.11636103168719922,0.09994813738422281,0.08297361918119281,0.07123365869181364,0.6334621765681809,0.6368981949213229,0.0344923341216892,0.026026007011191607,0.018689917281466576,0.02239880646661122,63.8,63.888888888888886
2024_10_ATL_NO,2024,10,2024-11-10,REG,ATL,NO,17.0,20.0,3.0,37.0,7,7,-192.0,160.0,-3.5,46.5,dome,sportturf,,,Mercedes-Benz Superdome,Carl Cheffers,6.5,COVER,-9.5,UNDER,-0.180055121644056,-0.04694155082487762,0.0952854381814126,-0.01812262143672147,0.3801155385457587,0.4115496995664885,0.47540079650502765,0.43252453413404157,0.06713060950047814,0.0785204242814624,0.11625434153813925,0.09981746674378753,0.6810744881408575,0.5813383935974876,0.05164923367618705,0.03588335089832499,0.018142114926364312,0.015584783242699567,69.0,66.22222222222223,0.14668682332246935,0.05652682221762549,0.04890620565772521,0.04032057048691547,0.5043779349471949,0.4751076901132112,0.4455158876211508,0.4598524874328302,0.09165669982558028,0.09711437057919117,0.08750807671860304,0.07041473783032527,0.565402890383915,0.5888210593849055,0.03146943821516877,0.02909449513025881,0.01735294117647059,0.01953710777240189,68.0,63.333333333333336
2024_10_SF_TB,2024,10,2024-11-10,REG,SF,TB,23.0,20.0,-3.0,43.0,14,6,-298.0,240.0,-6.5,50.5,outdoors,grass,85.0,9.0,Raymond James Stadium,Shawn Smith,3.5,COVER,-7.5,UNDER,0.13206729995023786,0.09385809708470044,0.11249076316276987,0.07307016010063995,0.4864503787310805,0.48061249658122995,0.4667450184010181,0.4697979313315298,0.09719736728508657,0.08797374494180794,0.09224878360310773,0.07560312990817131,0.6522817468431503,0.6500917912692077,0.021157867473656947,0.04196539619246485,0.025012495626530712,0.020158532575064447,67.2,64.11111111111111,0.07175320800784415,0.07803781195701912,-0.04745569435872295,-0.016736564246022406,0.45045987616562,0.46199516908238575,0.42674227291512723,0.4401918202063846,0.10363680960925273,0.10368145671000831,0.08697302877932096,0.08258762121904636,0.5677152149090613,0.5707173815515637,0.018673440952924683,0.0294274398309904,0.022177498048399684,0.019192928231960067,63.8,66.375
2024_10_PIT_WAS,2024,10,2024-11-10,REG,PIT,WAS,28.0,27.0,-1.0,55.0,13,7,102.0,-122.0,1.5,45.0,outdoors,grass,57.0,9.0,FedExField,Brad Rogers,-2.5,NO_COVER,10.0,OVER,0.16148452179583073,0.23070619088290614,-0.09539559733435554,0.028488094813345292,0.4632413868690114,0.4933444771673359,0.4373899219060509,0.46627833724361434,0.10446576097980095,0.09508950303359895,0.08999265967007904,0.1078302119302905,0.5780512960123383,0.5757411645900627,0.0276508806486039,0.031097779889618475,0.006060606060606061,0.004931948593920425,65.0,64.44444444444444,0.06502168228708942,0.029914016863282815,-0.00501964709317507,-0.09670427931899547,0.4410116510372265,0.42001730863623443,0.4347336289441553,0.4120968094138837,0.11563714049030213,0.1005151914160645,0.09559122164385322,0.08656528719422613,0.5444955447292514,0.5317090024433044,0.04680938888452778,0.040508096216822734,0.012419980485947502,0.009656427197656582,64.6,65.375
2024_10_TEN_LAC,2024,10,2024-11-10,REG,TEN,LAC,17.0,27.0,10.0,44.0,7,7,300.0,-380.0,8.0,40.0,dome,matrixturf,,,SoFi Stadium,Craig Wrolstad,2.0,COVER,4.0,OVER,-0.01743506893319119,-0.03322607854491737,-0.11756944484935214,-0.16233507228668953,0.34954345654345653,0.3718097049890528,0.41444952840859706,0.386161637073555,0.10498967698967698,0.09399104116495421,0.09820275905465456,0.09404717895461363,0.6064528804528804,0.5622693992802689,0.055282717282717275,0.052347409032191636,0.003076923076923077,0.005710955710955711,63.4,60.375,-0.10988870367166645,-0.15268047234986715,-0.040473400618422264,-0.03989138469633598,0.39543965877337023,0.3988227665313362,0.395488922841864,0.3949980370936253,0.07678486315056188,0.0822853100919968,0.07803348612172142,0.08217039972554678,0.5329107119941965,0.5853774336327365,0.01668731487810435,0.042383222893091314,0.025252549804500802,0.03237454186013623,69.4,66.375
2024_10_NYJ_ARI,2024,10,2024-11-10,REG,NYJ,ARI,6.0,31.0,25.0,37.0,10,7,-130.0,110.0,-2.0,45.5,closed,grass,,,State Farm Stadium,John Hussey,27.0,COVER,-8.5,UNDER,0.04826724934031482,0.04035190220251307,0.035430344372759985,0.06535976803860358,0.4650561507458059,0.46137485747363016,0.4307499833034031,0.47971797683294404,0.11380671053084845,0.11340286064131767,0.08611936768132504,0.08862660224865994,0.5643775190326914,0.5611947239504224,0.013916256157635467,0.026238358368691508,0.024449171518137035,0.02088470494373475,58.4,59.55555555555556,0.014777919763547717,0.00999983295886616,0.05569211060625743,-0.025020234033058704,0.4200083542188805,0.4252632462173438,0.42149001978825523,0.4078384323896788,0.1054962675505969,0.09137420974533642,0.08276732772312043,0.0857403051800834,0.6711226992211712,0.6579474643187616,0.03160926509822944,0.03430282656077479,0.02203425229741019,0.018187197222284943,62.2,62.666666666666664
2024_10_PHI_DAL,2024,10,2024-11-10,REG,PHI,DAL,34.0,6.0,-28.0,40.0,7,7,-360.0,285.0,-7.5,44.5,closed,matrixturf,,,AT&T Stadium,Alex Kemp,-20.5,NO_COVER,-4.5,UNDER,-0.0452690971447014,-0.05420603385305124,0.12002548296475549,0.12961747437329776,0.4316733338562502,0.4135173448803527,0.4556037991858887,0.4468571754279486,0.07511419480470762,0.07002520532002968,0.09735335859885524,0.11027654677003826,0.6820230629057578,0.687613175419418,0.0349458383209368,0.03801181865605534,0.028944867514473994,0.02327623060234335,67.4,68.5,0.11191130393158184,0.08950524474025812,-0.07917479434551997,-0.038511535489159934,0.4513623908447032,0.45008167930969867,0.3848560079443893,0.38871245362333956,0.12355767718639991,0.11607538475075155,0.06509433962264151,0.08336098546862165,0.4662853670681465,0.5095552530643742,0.04815619951736104,0.04254446258843626,0.006203007518796992,0.014313913667765105,63.2,66.25
2024_10_DET_HOU,2024,10,2024-11-10,REG,DET,HOU,26.0,23.0,-3.0,49.0,7,10,-230.0,190.0,-4.5,49.0,closed,astroturf,,,NRG Stadium,Bill Vinovich,1.5,COVER,0.0,PUSH,-0.028370549813009294,-0.02707976043864861,-0.07189902859875764,-0.04676631190522264,0.3920399015510863,0.393444288819355,0.3591595760976753,0.3893026231986243,0.08684321110170323,0.08449505545833433,0.10918576120156634,0.09452358556047408,0.5836865941754095,0.6229982809565481,0.047940058652569006,0.049250323944887986,0.014340279990652816,0.013155319208805022,69.0,69.33333333333333,0.2032437735760329,0.13620642733163532,-0.12261816551285598,-0.09202130506262747,0.4616075036075036,0.4756764660658103,0.4154259399040844,0.4234957345257324,0.12687133237133236,0.11756369067332181,0.09238397990327556,0.0800874635600129,0.49149062049062053,0.5062581760225203,0.055746993746993746,0.042728110535487585,0.0035714285714285713,0.00915145305514158,54.8,60.625
2024_10_MIA_LA,2024,10,2024-11-11,REG,MIA,LA,23.0,15.0,-8.0,38.0,8,8,120.0,-142.0,2.5,49.5,dome,matrixturf,,,SoFi Stadium,Ron Torbert,-10.5,NO_COVER,-11.5,UNDER,-0.007398054565666351,-0.003685879145600892,-0.05952856378752671,0.04423238778550955,0.4809349769727128,0.4739736478743514,0.4218190140813154,0.4552024470761522,0.07936624973250944,0.07570668748220998,0.07908539509902149,0.09501410691306442,0.5798021068831279,0.5941505453982174,0.021465892597968068,0.03499647405147885,0.021107035768523005,0.017198307611737136,67.2,65.625,-0.03707473450641776,-0.10685393133513856,0.0043827848243746526,0.013446287964866951,0.43264619966779316,0.4167201351673905,0.43459284897514266,0.4294981064724326,0.09263627164595148,0.0865261924245168,0.09302578707760703,0.10302670658237463,0.5256723370945263,0.5662045576198783,0.02655421272696031,0.0374626287466189,0.01508066517746339,0.014359626262230408,66.4,67.5
2024_11_WAS_PHI,2024,11,2024-11-14,REG,WAS,PHI,18.0,26.0,8.0,44.0,4,4,190.0,-230.0,4.5,49.5,outdoors,grass,46.0,9.0,Lincoln Financial Field,Adrian Hill,3.5,COVER,-5.5,UNDER,0.12159010842378004,0.07631596286312775,-0.2565916976902345,-0.10604527116073602,0.4641555678169846,0.4547989719900472,0.34889109566368753,0.3825592180355611,0.13373891386017395,0.11478674332736787,0.05333995365772922,0.07780235745358961,0.429078544040428,0.5076643708830921,0.04165300122311797,0.046109174042125764,0.008601728201099765,0.016040228401197506,65.4,66.33333333333333,0.13106679440740446,0.1997099099748762,-0.0367715017800994,0.026895417486203194,0.48416941717204176,0.48932252945060234,0.4491895823474771,0.45780839825609504,0.08363242764646761,0.09183055273023906,0.09873629294681927,0.10625771705305094,0.5940550838911262,0.5822295481310564,0.02793497155769481,0.03267550190065663,0.0,0.004438753734528383,64.6,64.4
2024_11_GB_CHI,2024,11,2024-11-17,REG,GB,CHI,20.0,19.0,-1.0,39.0,14,7,-265.0,215.0,-6.0,41.0,outdoors,grass,54.0,5.0,Soldier Field,Bill Vinovich,5.0,COVER,-2.0,UNDER,-0.040984550907953624,-0.07842573927301852,-0.06348707602696024,-0.10284606897538305,0.40200104738017145,0.4029803888651706,0.4029910401862072,0.39894520046545595,0.07238193238579116,0.05699445895966612,0.08936093083608414,0.0987574488308749,0.6327249953296644,0.6422790787728261,0.06830287662045331,0.06391326425500636,0.006349206349206349,0.010447258387333293,66.0,66.77777777777777,0.08933496816765017,0.0557711695799806,-0.03704602186685251,-0.05731389411671492,0.45610000092640435,0.422146258226389,0.45716368729072904,0.45979869875816637,0.10608010749186977,0.11893905951127448,0.09014098760015274,0.09680657761722493,0.5652761500565042,0.5445034778653487,0.020347446072721688,0.021373879887572764,0.019284222766201946,0.01980708668871342,63.6,66.0
2024_11_JAX_DET,2024,11,2024-11-17,REG,JAX,DET,6.0,52.0,46.0,58.0,7,7,650.0,-1000.0,14.0,47.5,dome,fieldturf,,,Ford Field,Scott Novak,32.0,COVER,10.5,OVER,0.09815946415654966,0.10816504448000003,-0.18780121057501448,-0.10425633743247278,0.43360750360750355,0.46726796983627583,0.37568737781258116,0.41238836533006284,0.12256364006364007,0.11988567376090146,0.08414868578562851,0.07772480421020754,0.497029082029082,0.5064175239858301,0.04374699374699374,0.03798054269821119,0.018956043956043955,0.016681633484912174,57.8,61.111111111111114,-0.03762548204692166,-0.028113064827698132,0.1067165353021801,0.1317641124138039,0.4169565648508133,0.4156277262253221,0.4466316957300423,0.4427709942019801,0.10339276825756712,0.10860937794281764,0.1092059325598306,0.1032320694010576,0.6131481023792222,0.6217102812675981,0.03780705947586961,0.040140207599413565,0.03475845435651384,0.025531196901606778,55.2,57.4
2024_11_LV_MIA,2024,11,2024-11-17,REG,LV,MIA,19.0,34.0,15.0,53.0,14,6,330.0,-425.0,8.0,43.5,outdoors,grass,80.0,16.0,Hard Rock Stadium,John Hussey,7.0,COVER,9.5,OVER,0.021908881331035912,-0.10839225677346688,-0.03293192894881864,-0.016208940643039103,0.45623594325753675,0.41315294066161207,0.4496743707142731,0.4300852733861237,0.09853370754338737,0.08759593172777562,0.08632288852688239,0.09479990665615265,0.5415697729919622,0.5695322563458748,0.031426007598755176,0.03971037085169544,0.01943963953643775,0.01703761650659797,64.8,65.77777777777777,-0.2142672479350952,-0.18322474400722413,0.009489423502649929,-0.0004148394157635904,0.3961357505329284,0.4041533032106157,0.4680039529973422,0.4456407536879285,0.04179833493384023,0.060294687426301855,0.0856265200803392,0.08068515655874722,0.6579654188701708,0.6654992045977464,0.05138458369004125,0.0540219406339379,0.03841556105926307,0.032375077467055854,65.6,63.44444444444444
2024_11_LA_NE,2024,11,2024-11-17,REG,LA,NE,28.0,22.0,-6.0,50.0,6,7,-198.0,164.0,-4.0,42.5,outdoors,fieldturf,59.0,9.0,Gillette Stadium,Shawn Smith,-2.0,NO_COVER,7.5,OVER,-0.05962692376363334,-0.11373372175655298,0.04379024796194099,0.04512701073439235,0.4015350537291119,0.4007388966455031,0.4436545967693508,0.4456074314386731,0.053392181751240345,0.06100446972708595,0.08853043307829135,0.08559768337221205,0.6649384095564956,0.6338362103190025,0.03974854037557598,0.05215174812597846,0.02417054798458973,0.01869585091537179,64.6,62.7,-0.06597564316348452,-0.03143753363012163,-0.10454814093643723,0.0259066935559981,0.4645581653785099,0.46961908796560703,0.3987420910043923,0.4473594401360669,0.06849668451511814,0.07051544523378406,0.08797133674358382,0.09514074460648461,0.6051644257237077,0.6070388100802191,0.023060095496518794,0.03754920076717605,0.0202374705511317,0.018507996460030433,69.0,66.0
